customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
5893-PYOLZ,DSL,0,1,1,1,1,1
6131-FOYAS,DSL,1,0,1,0,0,0
5609-IMCGG,Fiber optic,1,0,1,0,0,0
4873-ILOLJ,Fiber optic,0,0,0,0,1,1
4727-MCYZG,DSL,0,0,0,0,0,1
9481-WHGWY,DSL,1,0,0,1,1,1
2725-KXXWT,Fiber optic,0,0,0,0,1,1
9565-DJPIB,Fiber optic,0,1,0,0,1,0
4328-VUFWD,DSL,0,0,0,1,0,1
3301-LSLWQ,DSL,1,0,0,0,0,1
3166-PNEOF,DSL,1,0,1,1,1,1
5639-NTUPK,DSL,1,0,0,0,0,0
8780-YRMTT,DSL,1,1,1,1,0,0
8348-HFYIV,DSL,0,0,1,0,1,1
5140-FOMCQ,Fiber optic,1,1,1,0,1,1
6242-SGYTS,Fiber optic,1,1,0,0,1,0
8166-ORCHU,Fiber optic,1,1,0,1,0,1
8414-OOEEL,DSL,0,1,1,1,1,1
8454-AATJP,Fiber optic,1,1,1,1,1,1
4659-NZRUF,Fiber optic,1,1,0,0,0,1
4531-AUZNK,Fiber optic,1,0,0,1,1,0
4191-XOVOM,Fiber optic,0,1,0,1,1,1
8429-XIBUM,Fiber optic,1,0,0,0,1,1
2608-BHKFN,Fiber optic,0,0,0,0,0,0
7341-LXCAF,Fiber optic,0,0,0,0,0,0
6997-UVGOX,DSL,1,1,1,1,1,1
9674-EHPPG,DSL,1,0,1,1,0,0
9462-MJUAW,DSL,0,0,0,0,0,0
8128-YVJRG,Fiber optic,1,0,0,0,0,0
5440-VHLUL,Fiber optic,0,1,0,1,1,1
5781-BKHOP,Fiber optic,1,1,1,0,1,0
4283-FUTGF,Fiber optic,0,0,1,0,0,0
5213-TWWJU,Fiber optic,0,0,1,1,0,1
1569-TTNYJ,Fiber optic,0,1,0,0,0,0
8628-MFKAX,Fiber optic,1,1,1,1,1,1
2397-BRLOM,Fiber optic,0,0,0,0,1,0
7629-WIXZF,DSL,1,0,0,0,0,1
5445-GLVOT,DSL,1,0,0,0,0,0
0254-KCJGT,DSL,1,1,1,1,0,1
5472-CVMDX,DSL,1,0,1,1,0,0
6461-SZMCV,DSL,1,1,1,1,1,1
9508-ILZDG,Fiber optic,0,1,0,1,1,0
2346-DJQTB,DSL,0,0,0,0,0,0
1942-OQFRW,DSL,0,0,0,0,0,0
4749-VFKVB,DSL,0,0,0,0,0,0
9640-ZSLDC,DSL,0,0,1,0,0,1
7598-UAASY,Fiber optic,0,0,1,0,0,0
7938-OUHIO,Fiber optic,0,0,1,1,1,1
8510-AWCXC,Fiber optic,1,0,0,0,1,1
6128-AQBMT,DSL,0,1,1,0,1,1
0431-APWVY,Fiber optic,0,0,0,0,1,1
5133-VRSAB,DSL,1,0,0,0,0,0
6838-YAUVY,Fiber optic,0,0,1,1,0,1
7883-ROJOC,DSL,0,0,0,0,0,0
0244-LGNFY,DSL,1,1,1,1,1,1
7274-CGTOD,DSL,1,1,1,1,0,0
4295-YURET,DSL,1,0,0,1,1,1
3426-NIYYL,DSL,0,0,0,0,0,0
8225-BTJAU,Fiber optic,0,0,0,0,0,1
4236-UJPWO,DSL,0,0,0,0,0,0
3387-VATUS,Fiber optic,0,0,0,0,1,1
6402-SSEJG,DSL,1,1,1,0,1,1
1143-NMNQJ,Fiber optic,0,0,0,0,0,1
1169-SAOCL,Fiber optic,0,1,0,1,1,1
1110-KYLGQ,Fiber optic,1,1,1,0,1,1
3518-PZXZQ,DSL,0,0,0,0,1,0
7693-QPEFS,Fiber optic,0,0,0,0,0,0
0924-BJCRC,Fiber optic,0,1,0,0,0,1
5074-FBGHB,Fiber optic,0,0,1,1,1,1
2351-BKRZW,DSL,1,0,1,0,1,1
4455-BFSPD,Fiber optic,0,0,0,1,1,1
0415-MOSGF,DSL,0,0,0,0,0,0
1724-BQUHA,Fiber optic,0,0,0,0,1,1
3948-KXDUF,DSL,1,1,1,1,0,0
2323-ARSVR,Fiber optic,1,1,1,1,1,1
0815-MFZGM,Fiber optic,0,0,1,1,1,1
4826-XTSOH,Fiber optic,0,0,0,0,1,0
2495-INZWQ,DSL,0,0,0,0,1,1
9086-YJYXS,DSL,0,0,1,0,1,1
7909-FIOIY,DSL,0,0,0,0,0,0
4139-SUGLD,DSL,1,0,0,1,0,0
6857-VWJDT,Fiber optic,0,0,0,0,1,1
6351-SCJKT,DSL,1,0,1,1,0,0
0197-PNKNK,Fiber optic,1,0,1,0,0,0
2408-WITXK,DSL,0,0,0,0,0,1
8929-KSWIH,Fiber optic,0,0,1,1,1,1
2250-IVBWA,Fiber optic,1,1,0,0,0,0
1810-MVMAI,DSL,1,1,1,1,0,0
9506-UXUSK,Fiber optic,0,0,0,0,0,0
1229-RCALF,Fiber optic,1,1,1,1,1,1
3572-UOLYZ,Fiber optic,0,0,1,1,0,0
6100-QQHEB,Fiber optic,0,0,0,0,1,1
6366-XIVKZ,DSL,1,0,1,0,0,1
3470-OBUET,DSL,1,1,0,1,1,0
2770-NSVDG,DSL,0,0,1,0,0,0
9375-MHRRS,DSL,0,0,0,1,0,0
2634-HCZGT,DSL,1,0,0,1,0,0
7503-QQRVF,Fiber optic,0,1,0,0,0,0
6599-GZWCM,Fiber optic,0,1,0,0,0,0
2691-NZETQ,Fiber optic,0,0,0,0,1,0
4404-HIBDJ,DSL,1,1,1,1,1,0
5533-NHFRF,DSL,0,1,0,1,0,1
7037-MTYVW,DSL,1,0,1,1,1,1
4760-THGOT,Fiber optic,1,1,0,0,0,1
7295-JOMMD,Fiber optic,0,0,1,1,1,1
4016-BJKTZ,Fiber optic,0,1,1,1,1,1
6584-VQMYT,DSL,1,1,0,0,0,0
2790-XUYMV,Fiber optic,1,1,0,0,0,0
0581-MDMPW,Fiber optic,0,0,1,0,1,0
5013-SBUIH,Fiber optic,1,1,0,1,1,1
1023-BQXZE,DSL,1,0,1,0,1,1
9163-GHAYE,DSL,0,1,0,0,0,0
3904-UKFRE,Fiber optic,1,0,0,0,0,0
5353-WILCI,DSL,1,1,0,0,0,0
0709-TVGUR,Fiber optic,0,0,0,0,0,0
0058-EVZWM,Fiber optic,1,0,0,0,1,0
6023-YEBUP,Fiber optic,0,0,1,0,1,1
7209-JCUDS,Fiber optic,0,0,1,0,1,1
1017-FBQMM,Fiber optic,0,1,0,1,1,1
3001-CBHLQ,Fiber optic,0,0,1,1,1,1
6158-DWPZT,DSL,0,0,0,0,0,0
9372-TXXPS,DSL,1,1,0,1,0,0
3259-QMXUN,DSL,1,1,1,0,1,1
6645-MXQJT,Fiber optic,1,0,0,0,1,1
4360-QRAVE,DSL,0,1,1,0,0,0
8433-WPJTV,Fiber optic,0,0,1,1,1,1
3763-GCZHZ,Fiber optic,0,1,0,1,1,1
7599-NTMDP,DSL,1,1,0,1,1,0
0772-GYEQQ,Fiber optic,0,0,1,1,1,0
0536-ACXIP,Fiber optic,1,1,1,0,1,1
4831-EOBFE,Fiber optic,1,0,0,0,1,1
1575-KRZZE,DSL,1,1,0,0,0,0
4102-OQUPX,Fiber optic,0,0,0,0,0,0
9170-GYZJC,DSL,1,1,1,1,0,1
3638-DIMPH,DSL,0,0,0,0,0,0
1845-ZLLIG,DSL,0,1,0,0,0,0
3999-QGRJH,Fiber optic,0,0,0,0,0,0
1699-UOTXU,DSL,1,1,1,0,0,0
2454-RPBRZ,Fiber optic,0,1,1,0,1,0
0635-WKOLD,DSL,0,1,0,1,1,0
5993-JSUWV,DSL,1,1,1,0,0,0
5387-ASZNZ,DSL,1,1,0,1,0,0
6988-CJEYV,Fiber optic,0,1,0,0,1,1
7299-GNVPL,Fiber optic,1,1,0,1,0,0
9743-DQKQW,DSL,0,0,0,0,0,0
1215-VFYVK,DSL,1,0,1,1,0,1
2265-CYWIV,Fiber optic,1,0,0,0,1,1
9093-FPDLG,Fiber optic,0,1,1,1,0,1
0541-FITGH,DSL,1,0,0,0,0,1
6985-HAYWX,Fiber optic,0,1,0,0,0,0
7508-KBIMB,DSL,1,0,1,0,0,0
2277-DJJDL,Fiber optic,0,0,0,1,1,1
1897-OKVMW,DSL,1,1,1,1,1,1
5485-ITNPC,DSL,1,1,1,1,1,1
0233-FTHAV,Fiber optic,0,0,1,0,0,0
4644-PIZRT,DSL,1,0,1,0,1,0
2740-TVLFN,DSL,0,0,0,0,0,0
7771-CFQRQ,DSL,0,1,0,1,0,1
6963-EZQEE,DSL,1,1,1,1,1,1
2452-KDRRH,Fiber optic,0,0,1,0,1,1
2004-OCQXK,Fiber optic,0,0,0,0,0,1
5027-QPKTE,Fiber optic,0,0,0,0,0,0
4146-SVFUD,DSL,0,0,0,0,0,0
1564-HJUVY,DSL,0,1,0,1,1,0
3617-XLSGQ,Fiber optic,1,1,1,0,1,1
7517-LDMPS,Fiber optic,0,1,0,0,0,1
5226-NOZFC,Fiber optic,0,1,0,0,1,0
2672-HUYVI,Fiber optic,0,0,0,0,1,1
1400-WIVLL,Fiber optic,0,0,1,1,1,1
7508-MYBOG,Fiber optic,0,0,0,0,1,0
0148-DCDOS,Fiber optic,0,0,0,0,1,1
9992-RRAMN,Fiber optic,0,0,0,0,0,1
0310-MVLET,Fiber optic,0,1,0,0,1,1
0428-IKYCP,Fiber optic,0,0,1,0,1,0
4550-VBOFE,Fiber optic,0,1,1,0,1,1
2187-PKZAY,Fiber optic,0,0,0,0,0,1
4003-OCTMP,DSL,1,0,0,1,0,1
6652-YFFJO,DSL,0,0,0,0,1,1
5248-RPYWW,DSL,1,1,1,1,1,1
7923-IYJWY,Fiber optic,1,1,1,1,1,1
3170-GWYKC,Fiber optic,1,0,1,1,1,1
5696-QURRL,DSL,0,0,0,0,0,0
7409-KIUTL,Fiber optic,0,0,0,0,0,0
9830-ECLEN,DSL,1,1,1,0,1,0
1732-VHUBQ,Fiber optic,0,0,0,0,0,0
0495-RVCBF,Fiber optic,0,0,0,0,0,1
7854-EDSSA,DSL,1,1,0,0,0,0
8869-TORSS,DSL,1,0,1,1,0,0
6505-OZNPG,DSL,1,1,1,1,1,1
6164-HAQTX,DSL,1,1,1,1,1,0
0679-IDSTG,Fiber optic,0,0,0,0,0,0
7765-LWVVH,Fiber optic,1,1,0,0,1,0
1658-TJVOA,Fiber optic,1,0,0,0,0,0
0953-LGOVU,DSL,0,1,0,1,0,0
2115-BFTIW,Fiber optic,0,0,0,0,0,0
4692-NNQRU,Fiber optic,0,0,1,1,0,0
7742-MYPGI,DSL,0,0,0,1,0,0
0611-DFXKO,Fiber optic,0,0,0,0,1,1
7780-OTDSO,Fiber optic,1,0,0,0,1,1
9619-GSATL,DSL,0,1,0,1,0,0
9747-DDZOS,Fiber optic,0,0,1,0,0,0
0674-DGMAQ,Fiber optic,0,1,1,0,0,1
6203-HBZPA,DSL,1,1,1,1,1,1
0484-FFVBJ,DSL,0,0,0,0,1,1
0301-FIDRB,DSL,1,1,1,1,1,1
4139-JPIAM,DSL,1,0,0,1,0,1
2761-XECQW,DSL,0,1,1,0,0,1
1936-CZAKF,DSL,0,1,0,0,1,1
9453-PATOS,DSL,1,1,1,1,1,1
0564-JJHGS,Fiber optic,0,0,0,0,1,1
3348-CFRNX,Fiber optic,1,0,0,0,1,1
4402-FTBXC,Fiber optic,1,0,1,0,1,0
1428-GTBJJ,Fiber optic,0,1,0,0,0,0
2931-XIQBR,Fiber optic,0,0,1,1,1,1
0106-UGRDO,Fiber optic,1,1,1,1,1,1
5542-TBBWB,Fiber optic,0,0,0,0,0,0
1930-QPBVZ,Fiber optic,1,1,0,1,0,1
2606-PKWJB,DSL,1,1,0,1,0,0
8059-UDZFY,Fiber optic,0,1,1,0,1,1
7740-BTPUX,Fiber optic,0,1,1,1,1,1
9435-JMLSX,DSL,1,1,1,1,1,1
3352-ALMCK,Fiber optic,0,1,1,0,1,1
5312-IRCFR,Fiber optic,0,1,1,0,0,1
5294-IMHHT,Fiber optic,0,1,0,1,0,1
8802-UNOJF,Fiber optic,0,1,1,1,0,0
6313-GIDIT,DSL,0,1,1,0,1,1
6176-YJWAS,Fiber optic,1,1,1,0,1,0
5311-IHLEI,DSL,1,1,0,1,1,0
3987-KQDDU,Fiber optic,1,0,0,0,0,0
3404-JNXAX,Fiber optic,0,0,0,1,0,0
5131-PONJI,Fiber optic,0,1,1,0,1,0
2845-AFFTX,Fiber optic,0,0,1,0,1,1
3489-VSFRD,DSL,1,0,1,1,0,0
5815-HGGHV,DSL,1,0,0,1,0,1
2249-YPRNG,Fiber optic,0,1,1,0,1,1
7410-YTJIK,Fiber optic,0,0,0,0,0,0
4626-GYCZP,Fiber optic,0,0,0,0,1,1
5649-RXQTV,Fiber optic,0,1,1,0,1,1
2674-MIAHT,Fiber optic,0,1,0,0,0,0
7587-AOVVU,Fiber optic,1,1,0,1,1,0
5590-BYNII,Fiber optic,1,0,0,0,1,1
6898-MDLZW,DSL,0,1,0,1,0,0
3237-AJGEH,DSL,0,0,0,1,0,0
9357-UJRUN,DSL,1,0,0,1,0,0
1591-NFNLQ,Fiber optic,0,0,1,0,0,0
8648-PFRMP,DSL,0,0,0,0,1,1
7663-CUXZB,Fiber optic,1,1,1,1,1,1
0258-NOKBL,Fiber optic,0,1,1,0,0,1
1163-VIPRI,Fiber optic,1,0,1,1,1,1
2815-CPTUL,Fiber optic,0,0,0,0,0,0
9348-ROUAI,DSL,1,1,1,1,1,1
9443-JUBUO,DSL,1,1,1,1,1,1
0596-BQCEQ,Fiber optic,0,1,1,0,1,1
1481-ZUWZA,Fiber optic,1,1,0,0,0,1
3043-TYBNO,DSL,0,0,0,1,0,1
2960-NKRSO,Fiber optic,0,1,1,1,0,0
8996-ZROXE,DSL,0,0,1,1,0,0
4674-HGNUA,DSL,1,1,1,1,1,1
9786-IJYDL,Fiber optic,1,1,1,1,1,1
1303-SRDOK,Fiber optic,0,0,0,0,0,0
6295-OSINB,Fiber optic,1,1,1,0,1,1
2309-OSFEU,DSL,0,0,0,0,0,1
2207-QPJED,Fiber optic,0,0,1,1,1,0
4177-JPDFU,DSL,0,1,0,1,0,0
8046-DNVTL,DSL,1,1,0,1,0,0
2209-XADXF,DSL,0,0,0,0,0,0
6620-JDYNW,DSL,1,0,1,0,0,0
1891-FZYSA,Fiber optic,0,1,0,0,1,0
4770-UEZOX,Fiber optic,0,1,0,0,0,0
7613-LLQFO,Fiber optic,0,0,0,0,1,0
9513-DXHDA,DSL,1,0,1,1,1,1
2640-PMGFL,Fiber optic,0,0,0,1,0,0
3801-HMYNL,Fiber optic,0,0,0,0,1,1
9685-WKZGT,Fiber optic,0,0,0,0,0,0
6022-UGGSO,Fiber optic,0,1,0,0,0,0
3865-QBWSJ,Fiber optic,1,0,0,0,0,0
2160-GPFXD,DSL,1,1,0,1,0,0
2065-MMKGR,DSL,0,0,0,0,1,1
5857-TYBCJ,Fiber optic,0,0,1,0,1,0
1498-NHTLT,DSL,1,1,1,1,1,1
4484-CGXFK,DSL,0,0,0,0,0,1
1402-PTHGN,DSL,1,1,0,1,0,0
6214-EDAKZ,DSL,0,1,0,1,0,0
5199-FPUSP,DSL,1,0,0,1,0,0
0238-WHBIQ,DSL,1,1,1,1,1,1
6127-ISGTU,Fiber optic,0,0,0,0,1,0
8740-XLHDR,DSL,1,1,1,1,0,0
1208-DNHLN,DSL,0,0,0,0,0,0
1761-AEZZR,Fiber optic,0,0,0,0,1,0
3923-CSIHK,Fiber optic,0,0,0,0,0,0
5795-KTGUD,Fiber optic,1,1,1,0,1,1
7120-RFMVS,Fiber optic,0,0,0,0,1,0
7924-GJZFI,Fiber optic,0,0,0,0,0,0
4702-HDRKD,DSL,1,0,1,1,1,0
5897-ZYEKH,Fiber optic,1,1,0,0,1,1
5456-ITGIC,DSL,1,1,1,1,1,1
7317-GGVPB,Fiber optic,0,1,1,1,1,1
1406-PUQVY,DSL,0,1,0,0,0,0
1322-AGOQM,DSL,0,1,0,0,0,0
3677-IYRBF,DSL,0,0,1,0,0,0
5692-FPTAH,DSL,0,0,0,0,0,0
9114-AAFQH,DSL,0,1,1,0,0,1
8715-KKTFG,Fiber optic,0,0,1,1,1,1
1550-LOAHA,Fiber optic,0,1,0,0,0,1
1728-BQDMA,DSL,0,0,0,0,0,0
0876-WDUUZ,Fiber optic,0,0,0,1,0,1
5117-ZSMHQ,DSL,1,1,1,1,1,1
5151-HQRDG,DSL,1,0,0,0,0,0
0960-HUWBM,Fiber optic,0,0,1,1,1,1
6465-GSRCL,Fiber optic,0,1,0,1,1,1
0617-FHSGK,Fiber optic,0,0,0,0,0,0
0263-FJTQO,DSL,1,0,0,1,1,0
2858-MOFSQ,DSL,0,0,1,0,0,0
7089-XXAYG,DSL,0,0,1,0,1,0
8118-LSUEL,Fiber optic,0,1,1,0,1,1
8070-AAWZP,DSL,0,0,1,1,0,0
1666-JXLKU,Fiber optic,0,0,1,0,1,1
7855-DIWPO,Fiber optic,0,0,0,0,0,0
5133-POWUA,DSL,0,0,0,0,0,0
5652-MSDEY,Fiber optic,0,0,0,0,0,0
7005-CCBKV,Fiber optic,0,1,0,0,0,1
1810-BOHSY,Fiber optic,1,1,0,0,0,1
7351-MHQVU,DSL,1,1,0,1,0,1
9224-VTYID,DSL,1,1,1,1,1,1
9500-IWPXQ,DSL,1,1,1,1,0,1
5762-TJXGK,DSL,1,1,1,0,1,1
4504-YOULA,DSL,1,1,0,0,0,0
5569-IDSEY,Fiber optic,0,1,1,0,1,1
4250-FDVOU,DSL,1,1,0,0,0,0
7284-ZZLOH,DSL,1,0,1,0,0,0
5277-ZLOOR,Fiber optic,0,0,0,0,1,0
2141-RRYGO,DSL,0,1,0,0,1,1
1777-JYQPJ,DSL,0,0,0,0,0,0
6376-GAHQE,Fiber optic,0,0,0,0,1,0
3401-URHDA,DSL,1,0,0,1,0,0
5052-PNLOS,Fiber optic,0,1,1,0,1,1
3853-LYGAM,Fiber optic,0,0,1,1,0,1
6979-ZNSFF,Fiber optic,0,0,0,0,1,0
5751-USDBL,DSL,1,0,1,1,1,1
5680-LQOGP,DSL,1,1,1,1,1,1
2386-LAHRK,DSL,0,0,0,0,1,0
6032-IGALN,DSL,0,0,0,0,0,0
9931-DCEZH,DSL,0,1,0,1,0,0
1898-JSNDC,DSL,0,1,0,0,1,0
0315-LVCRK,Fiber optic,0,0,1,0,0,1
3911-RSNHI,DSL,0,1,1,1,1,1
4248-HCETZ,Fiber optic,0,1,1,0,0,0
7271-AJDTL,Fiber optic,0,1,1,0,1,0
1867-TJHTS,Fiber optic,1,0,0,0,0,0
0516-WJVXC,DSL,1,0,0,1,0,0
6860-YRJZP,Fiber optic,0,0,0,0,0,0
4429-WYGFR,DSL,0,0,0,1,0,0
5038-ETMLM,Fiber optic,1,1,1,1,1,1
5056-FIMPT,Fiber optic,1,1,0,1,1,1
8809-RIHDD,Fiber optic,0,1,1,0,1,1
8809-XKHMD,Fiber optic,1,1,0,1,0,1
0396-YCHWO,Fiber optic,0,0,0,0,1,1
0867-LDTTC,DSL,0,0,1,1,1,1
4822-NGOCH,Fiber optic,0,1,1,0,0,0
9391-DXGGG,Fiber optic,0,1,1,0,0,1
9844-FELAJ,Fiber optic,0,1,1,1,1,1
5307-DZCVC,Fiber optic,0,0,0,0,1,0
8679-JOEVF,DSL,0,0,0,1,1,0
6692-YQHXC,Fiber optic,0,0,0,0,0,0
3889-VWBID,DSL,1,1,0,1,1,1
9754-CLVZW,DSL,1,1,0,1,0,0
1432-FPAXX,DSL,0,1,0,0,0,0
7080-TNUWP,Fiber optic,0,1,1,0,1,0
0496-AHOOK,DSL,1,0,0,1,1,1
8336-TAVKX,DSL,1,1,1,1,0,1
2468-SJFLM,Fiber optic,0,0,0,1,0,0
3181-VTHOE,DSL,0,1,1,1,0,1
4803-AXVYP,Fiber optic,0,0,0,1,1,1
3884-HCSWG,Fiber optic,0,0,0,0,0,0
4567-AKPIA,Fiber optic,0,1,1,1,1,1
5077-DXTCG,DSL,0,0,0,0,0,0
1142-WACZW,DSL,0,0,0,1,0,0
7901-HXJVA,Fiber optic,0,0,1,0,0,0
5649-ANRML,Fiber optic,0,1,1,1,0,1
5924-IFQTT,DSL,0,1,1,1,1,0
2919-HBCJO,Fiber optic,0,1,0,0,0,0
4236-XPXAV,Fiber optic,0,1,0,1,1,1
8903-WMRNW,Fiber optic,1,0,1,0,1,1
2452-SNHFZ,Fiber optic,1,0,0,0,0,0
3629-WEAAM,DSL,0,0,1,1,0,1
6029-CSMJE,DSL,0,0,0,0,0,0
7993-NQLJE,Fiber optic,1,0,0,0,0,0
9909-DFRJA,Fiber optic,1,0,1,1,0,1
9099-FTUHS,DSL,1,0,0,0,0,0
0581-BXBUB,Fiber optic,0,1,0,0,0,0
3030-YZADT,DSL,0,0,0,0,0,0
7410-KTVFV,DSL,0,0,1,0,0,0
5150-ITWWB,Fiber optic,0,0,0,0,1,1
2253-KPMNB,DSL,1,1,1,1,0,0
6429-SHBCB,DSL,0,0,0,0,1,1
9281-OFDMF,Fiber optic,0,1,0,0,0,1
2603-HVKCG,Fiber optic,0,1,1,0,1,1
9097-ZUBYC,DSL,0,0,0,1,0,0
5148-ORICT,DSL,1,1,1,1,0,1
4578-PHJYZ,DSL,0,1,1,1,1,0
7272-QDCKA,Fiber optic,0,1,0,0,1,1
8393-DLHGA,Fiber optic,0,1,0,0,1,1
6968-MHOMU,DSL,0,0,0,0,1,1
7395-IGJOS,Fiber optic,0,0,0,0,0,1
1814-WFGVS,DSL,1,0,1,1,1,0
2834-SPCJV,Fiber optic,1,0,0,0,1,0
1265-ZFOSD,DSL,1,1,1,1,0,1
6568-POCUI,Fiber optic,0,0,0,1,1,1
7890-VYYWG,DSL,0,0,0,0,1,0
5197-LQXXH,DSL,0,1,1,1,1,1
9907-SWKKF,DSL,0,0,0,0,0,0
7682-AZNDK,Fiber optic,0,1,1,0,1,0
0587-DMGBH,DSL,1,0,0,0,0,0
3745-HRPHI,DSL,0,0,1,1,1,1
7636-OWBPG,DSL,0,1,0,0,0,0
6397-JNZZG,DSL,0,1,1,0,1,1
0570-BFQHT,Fiber optic,0,1,1,0,0,0
3523-QRQLL,DSL,0,1,0,0,1,1
8564-LDKFL,Fiber optic,0,1,1,0,1,1
0895-DQHEW,Fiber optic,0,1,1,0,1,1
4717-GHADL,DSL,0,1,0,1,1,1
5501-TVMGM,DSL,0,0,0,0,0,1
5879-HMFFH,DSL,1,1,1,1,1,1
3810-DVDQQ,Fiber optic,1,1,1,1,1,1
8550-XSXUQ,DSL,0,1,1,0,0,1
8149-RSOUN,Fiber optic,0,0,0,0,1,1
9055-MOJJJ,DSL,1,0,0,1,1,0
0585-EGDDA,Fiber optic,0,1,1,0,0,0
4032-RMHCI,DSL,1,0,1,0,0,0
0549-CYCQN,Fiber optic,0,1,0,0,0,0
3481-JHUZH,Fiber optic,0,1,0,0,0,0
7250-EQKIY,DSL,0,0,1,0,0,0
6869-FGJJC,Fiber optic,0,1,1,0,0,0
8205-VSLRB,DSL,1,0,1,1,0,1
5960-MVTUK,DSL,0,0,0,1,0,0
6817-WTYHE,DSL,0,0,0,0,0,0
3082-VQXNH,DSL,0,1,0,0,0,0
4013-UBXWQ,DSL,0,0,0,1,1,1
4931-TRZWN,DSL,1,0,0,0,1,1
7669-LCRSD,DSL,0,0,0,0,1,0
3567-PQTSO,Fiber optic,0,1,1,0,1,1
5519-NPHVG,Fiber optic,0,0,0,0,1,1
9938-EKRGF,DSL,1,1,1,1,1,1
2703-AMTUL,DSL,1,1,0,0,0,0
0928-JMXNP,DSL,0,0,1,0,0,0
4825-XJGDM,DSL,1,1,1,1,0,0
5402-HTOTQ,DSL,0,1,0,0,0,0
3890-RTCMS,DSL,0,0,0,1,0,0
8849-GYOKR,Fiber optic,1,1,0,0,1,1
3665-JATSN,DSL,0,1,0,0,0,1
7966-YOTQW,DSL,1,0,0,0,0,0
0461-CVKMU,Fiber optic,0,1,1,1,0,0
8806-EAGWC,DSL,0,0,0,0,1,0
8853-TZDGH,Fiber optic,0,1,1,1,1,1
7779-LGOVN,Fiber optic,0,0,0,0,0,1
4324-BZCKL,DSL,0,1,1,0,0,0
9710-ZUSHQ,Fiber optic,1,1,0,0,1,1
1536-YHDOE,DSL,1,0,0,1,0,0
8123-QBNAZ,Fiber optic,1,0,1,0,1,1
3629-ZNKXA,Fiber optic,0,1,1,0,1,1
4827-LTQRJ,Fiber optic,1,1,0,1,1,1
7711-YIJWC,DSL,1,1,1,1,1,1
5482-VXSXJ,Fiber optic,0,1,0,0,1,1
7365-BVCJH,DSL,0,0,0,0,0,0
9620-ENEJV,Fiber optic,0,0,0,0,0,0
4183-WCSEP,Fiber optic,0,1,0,1,0,0
2378-YIZKA,DSL,1,1,1,1,1,1
5498-TXHLF,Fiber optic,0,0,1,0,1,0
0689-DSXGL,Fiber optic,0,1,1,1,0,0
6818-DJXAA,Fiber optic,0,0,1,1,1,0
9722-UJOJR,Fiber optic,0,0,0,0,0,0
6778-EICRF,DSL,1,0,0,0,1,1
4132-KALRO,Fiber optic,0,0,0,1,1,1
3902-FOIGH,Fiber optic,0,1,0,0,1,1
6772-KSATR,Fiber optic,1,0,0,0,0,0
7112-OPOTK,Fiber optic,0,0,0,0,0,0
2874-YXVVA,Fiber optic,0,1,1,1,1,1
4210-QFJMF,Fiber optic,0,0,0,0,0,1
4293-ETKAP,DSL,0,1,0,1,1,1
6064-PUPMC,DSL,1,0,0,1,0,0
6504-VBLFL,DSL,1,1,1,0,0,0
6322-PJJDJ,Fiber optic,0,1,0,0,1,1
0330-BGYZE,Fiber optic,0,1,1,0,1,1
7586-ZATGZ,Fiber optic,0,0,0,0,1,0
7197-VOJMM,DSL,1,1,0,1,0,1
3318-OSATS,Fiber optic,0,0,0,0,1,1
5828-AVIPD,Fiber optic,0,0,0,1,1,1
9626-VFRGG,Fiber optic,0,1,0,0,1,0
7075-BNDVQ,DSL,1,0,1,0,0,0
9143-CANJF,DSL,1,0,0,1,0,0
7284-BUYEC,DSL,0,1,0,0,1,1
2041-JIJCI,DSL,0,1,0,0,0,1
1086-LXKFY,Fiber optic,0,0,0,0,0,0
4900-MSOMT,DSL,1,1,1,1,1,0
2229-VWQJH,DSL,0,0,1,0,0,0
9194-GFVOI,DSL,1,0,1,1,1,1
4282-MSACW,Fiber optic,1,1,1,1,1,1
2636-ALXXZ,Fiber optic,0,0,0,0,0,0
7774-OJSXI,Fiber optic,0,1,1,0,1,1
7786-WBJYI,Fiber optic,0,1,0,0,0,0
0136-IFMYD,Fiber optic,0,1,1,1,1,1
5144-TVGLP,Fiber optic,0,0,0,0,1,1
9643-AVVWI,Fiber optic,0,1,0,1,0,0
0253-ZTEOB,DSL,0,1,0,1,1,1
9885-CSMWE,Fiber optic,0,0,0,0,1,0
6137-MFAJN,DSL,1,1,0,0,1,0
2402-TAIRZ,Fiber optic,0,1,1,0,0,0
9659-ZTWSM,Fiber optic,0,1,1,1,1,1
9139-TWBAS,DSL,1,1,1,0,1,0
6685-GBWJZ,DSL,1,1,0,1,1,0
5016-ETTFF,DSL,0,0,1,0,0,0
3866-MDTUB,DSL,1,0,0,0,1,1
2195-VVRJF,DSL,1,0,0,0,0,1
8058-JMEQO,Fiber optic,0,0,0,0,0,1
5043-TRZWM,Fiber optic,0,0,1,0,0,0
0697-ZMSWS,Fiber optic,0,0,0,0,0,1
7657-DYEPJ,DSL,0,1,1,1,1,0
9494-BDNNC,Fiber optic,0,1,1,0,0,1
1640-PLFMP,Fiber optic,0,0,0,0,0,0
5366-OBVMR,DSL,0,0,0,1,0,0
8276-MQBYC,Fiber optic,0,0,1,0,1,1
7593-XFKDI,DSL,0,0,0,0,0,0
0337-CNPZE,Fiber optic,0,1,1,0,1,1
