customerID,MultipleLines
1492-KGETH,1
4929-BSTRX,0
4163-HFTUK,0
8215-NGSPE,0
2225-ZRGSG,1
8859-YSTWS,0
5271-YNWVR,1
7601-DHFWZ,1
2657-ALMWY,0
6330-JKLPC,1
4667-OHGKG,0
1998-VHJHK,0
1707-HABPF,0
1660-HSOOQ,0
7253-UVNDW,0
0487-VVUVK,0
7228-OMTPN,0
5063-IUOKK,0
4508-OEBEY,0
0027-KWYKW,1
2308-STERM,0
5982-XMDEX,1
6284-AHOOQ,1
6051-PTVNS,0
2344-JMOGN,0
3799-ISUZQ,0
9152-AMKAK,0
1794-HBQTJ,0
9432-VOFYX,0
8049-WJCLQ,0
6586-PSJOX,0
9705-ZJBCG,0
4818-DRBQT,1
1320-HTRDR,1
6847-KJLTS,1
9670-BPNXF,0
3913-FCUUW,1
3301-VKTGC,1
1493-AMTIE,0
9555-SAHUZ,0
0816-TSPHQ,0
9932-WBWIK,0
4619-EVPHY,0
5286-YHCVC,1
6424-ELEYH,1
4391-RESHN,1
9115-YQHGA,0
4462-CYWMH,1
8963-MQVYN,0
2458-EOMRE,0
9334-GWGOW,1
6821-BUXUX,1
5028-HTLJB,0
9801-GDWGV,1
5567-GZKQY,0
1222-LRYKO,1
2320-JRSDE,0
2087-QAREY,0
4423-JWZJN,1
5143-WMWOG,0
6490-FGZAT,0
5393-RXQSZ,0
7452-FOLON,1
2320-TZRRH,0
0231-LXVAP,0
9444-JTXHZ,0
4942-VZZOM,1
5510-BOIUJ,0
7502-BNYGS,0
6147-CBCRA,0
6047-SUHPR,0
4471-KXAUH,1
9752-ZNQUT,0
7638-QVMVY,0
1576-PFZIW,0
5666-MBJPT,1
7312-XSBAT,0
3096-GKWEB,1
2371-JQHZZ,1
0674-GCDXG,1
1121-QSIVB,1
4396-KLSEH,0
3244-DCJWY,0
2824-MYYBN,1
0875-CABNR,0
6469-QJKZW,0
0147-ESWWR,1
1217-VASWC,0
7812-FZHPE,1
6370-ZVHDV,1
5915-DGNVC,1
6260-XLACS,0
4983-CCWMC,0
9103-CXVOK,0
2896-TBNBE,0
4797-AXPXK,0
5229-PRWKT,1
6982-UQZLY,0
2522-WLNSF,0
0193-ESZXP,0
4475-NVTLU,0
4369-HTUIF,0
9386-LDCZR,0
9585-KKMFD,0
5399-ZIMKF,0
5619-XZZKR,0
3948-FVVRP,0
5327-XOKKY,1
0983-TATYJ,0
1813-JYWTO,1
0156-FVPTA,0
1984-FCOWB,1
0654-HMSHN,1
6719-OXYBR,0
3312-ZWLGF,1
6476-YHMGA,0
5287-QWLKY,1
0795-XCCTE,1
0168-XZKBB,1
3785-NRHYR,0
5196-SGOAK,0
4537-DKTAL,0
7072-MBHEV,1
5602-BVFMK,0
6297-NOOPG,1
1891-UAWWU,1
8204-TIFGJ,0
8050-DVOJX,1
6108-OQZDQ,1
0363-QJVFX,1
8903-XEBGX,0
9840-DVNDC,0
1089-XZWHH,0
2325-WINES,1
6064-ZATLR,0
3096-JRDSO,1
7824-PANSQ,1
8042-JVNFH,0
9648-BCHKM,1
2888-ADFAO,0
8707-HOEDG,1
3374-LXDEV,1
4072-IPYLT,0
7167-PCEYD,0
4936-YPJNK,0
1580-BMCMR,0
4817-KEQSP,0
6408-WHTEF,1
9251-AWQGT,0
8749-CLJXC,0
7989-VCQOH,0
5049-GLYVG,0
4199-QHJNM,1
5883-GTGVD,1
5135-GRQJV,1
2384-OVPSA,0
1371-WEPDS,0
3580-GICBM,1
4817-QRJSX,1
9730-DRTMJ,1
4686-UXDML,1
3349-ANQNH,1
2398-YPMUR,0
0932-YIXYU,0
7480-SPLEF,1
7636-XUHWW,0
1431-CYWMH,0
5937-EORGB,1
6349-JDHQP,0
5539-HIVAK,1
5847-MXBEO,0
9985-MWVIX,0
4583-PARNH,0
1421-HCERK,1
9633-XQABV,0
0716-BQNDX,1
1265-XTECC,1
1183-CANVH,0
1972-XMUWV,0
8679-LZBMD,0
3407-JMJQQ,1
6252-DFGTK,1
1539-LNKHM,0
8645-KOMJQ,1
0289-IVARM,0
9761-XUJWD,0
4057-FKCZK,1
4291-TPNFG,1
6087-YPWHO,1
3090-QFUVD,0
2237-ZFSMY,0
1722-LDZJS,0
1818-ESQMW,0
4871-JTKJF,0
1415-YFWLT,0
7401-RUBNK,0
0506-YLVKJ,0
8661-BOYNW,1
6711-VTNRE,0
2805-AUFQN,0
7233-DRTRF,1
3500-RMZLT,0
3873-NFTGI,1
1162-ECVII,1
7048-GXDAY,1
1169-WCVAK,1
4548-SDBKE,1
7129-CAKJW,1
8695-ARGXZ,1
3570-YUEKJ,0
4143-OOBWZ,1
1555-HAPSU,1
1697-NVVGY,0
7854-EKTJL,0
8464-EETCQ,0
2419-FSORS,1
8132-YPVBX,0
9102-IAYHT,1
6754-LZUKA,1
3422-LYEPQ,0
8099-MZPUJ,1
0787-LHDYT,0
2642-DTVCO,1
0374-IOEGQ,0
4361-JEIVL,0
3197-NNYNB,1
3396-DKDEL,1
1752-OZXFY,0
9066-QRSDU,1
9112-WSNPU,0
9867-NNXLC,0
5321-NTRKC,1
1363-TXLSL,0
9507-EXLTT,0
3161-GETRM,1
0402-OAMEN,1
6754-WKSHP,1
9846-GKXAS,0
6017-PPLPX,0
5055-MGMGF,1
4641-FROLU,0
2862-JVEOY,0
9822-BIIGN,1
2077-MPJQO,1
1534-OULXE,0
2971-SGAFL,1
1480-IVEVR,1
2905-KFQUV,0
4581-SSPWD,1
3370-HXOPH,1
9391-YZEJW,1
9958-MEKUC,1
0281-CNTZX,0
6927-WTFIV,0
4118-CEVPF,1
3398-ZOUAA,0
9114-VEPUF,1
7876-BEUTG,1
2338-BQEZT,0
9873-MNDKV,0
0378-NHQXU,1
8241-JUIQO,0
2194-IIQOF,1
4512-ZUIYL,0
9631-RXVJM,0
9584-EXCDZ,0
7969-AULMZ,1
5093-FEGLU,0
2621-UDNLU,0
7526-IVLYU,0
2428-HYUNX,0
9214-EKVXR,0
3410-MHHUM,1
0568-ONFPC,1
0733-VUNUW,1
4550-EVXNY,0
2122-YWVYA,0
2968-SSGAA,1
2296-DKZFP,0
4844-JJWUY,0
6777-TGHTM,1
8909-BOLNL,0
6603-YRDCJ,0
3229-USWAR,0
2138-VFAPZ,0
6131-JLWZM,0
0269-XFESX,1
1709-EJDOX,0
4316-XCSLJ,0
8610-WFCJF,1
0383-CLDDA,1
2709-UQGNP,0
3549-ZTMNH,1
7881-INRLC,1
8033-ATFAS,0
1635-NZATJ,1
0562-HKHML,1
8277-RVRSV,1
9943-VSZUV,1
6172-FECYY,1
7054-ENNGU,0
1455-HFBXA,1
9402-CXWPL,1
1628-BIZYP,0
1965-AKTSX,1
0082-LDZUE,0
4786-UKSNZ,0
5343-SGUBI,1
0856-NAOES,0
7248-VZQLC,1
6156-UZDLF,0
3099-OONVS,0
9500-WBGRP,0
5183-KLYEM,1
5144-PQCDZ,0
8514-VZHEB,0
6625-IUTTT,0
9355-NPPFS,0
0068-FIGTF,0
5965-GGPRW,1
8035-PWSEV,0
2236-HILPA,0
1840-BIUOG,1
1356-MKYSK,0
6080-LNESI,1
1830-IPXVJ,0
5828-DWPIL,1
8398-TBIYD,1
0011-IGKFF,0
4192-GORJT,0
6496-SLWHQ,1
9912-GVSEQ,1
2931-FSOHN,0
9418-RUKPH,0
5383-MMTWC,1
9971-ZWPBF,1
9711-FJTBX,0
2202-CUYXZ,0
5995-OIGLP,0
8421-WZOOW,0
6261-RCVNS,0
7951-QKZPL,1
1414-YADCW,0
5816-QVHRX,1
4430-YHXGG,1
6888-SBYAI,0
7169-YWAMK,0
3640-PHQXK,1
6877-LGWXO,0
6859-RKMZJ,0
2729-VNVAP,0
2957-JIRMN,1
3842-QTGDL,0
7163-OCEQI,1
9782-LGXMC,0
5975-BAICR,0
8019-ENHXU,1
9033-EOXWV,1
4673-KKSLS,0
4853-OITSN,1
9800-OUIGR,0
1324-NLTJE,1
2324-EFHVG,1
7094-MSZAO,0
1522-VVDMG,0
0780-XNZFN,0
0239-OXEXL,1
2675-IJRGJ,0
7049-GKVZY,0
8577-QSOCG,0
3721-CNZHX,0
9185-TQCVP,1
3585-YNADK,1
5271-DBYSJ,0
1099-GODLO,0
6828-HMKWP,0
5567-WSELE,1
1472-TNCWL,0
8063-RJYNF,0
0687-ZVTHB,1
2080-GKCWQ,0
9661-ACXBS,1
2193-SFWQW,0
5656-JAMLX,0
3462-BJQQA,1
0442-TDYUO,0
6733-LRIZX,1
9503-XJUME,0
3727-RJMEO,1
3779-OSWCF,1
6736-DHUQI,0
3915-ODIYG,1
4451-RWASJ,0
6646-VRFOL,1
3460-TJBWI,1
5917-HBSDW,0
5685-IIXLY,0
5671-UUNXD,1
0956-ACVZC,0
2325-NBPZG,0
4250-ZBWLV,1
4482-FTFFX,0
8859-DZTGQ,0
0440-MOGPM,1
3752-CQSJI,0
5025-GOOKI,0
4698-KVLLG,0
5095-AESKG,1
2887-JPYLU,0
4770-QAZXN,0
4896-CPRPF,1
1871-MOWRM,0
9714-EDSUC,0
9090-SGQXL,1
6595-YGXIT,1
7353-YOWFP,0
9835-ZIITK,1
8008-ESFLK,0
7537-CBQUZ,1
1555-DJEQW,1
0519-XUZJU,0
3363-EWLGO,0
4750-UKWJK,0
1689-YQBYY,1
4487-ZYJZK,0
2959-FENLU,0
0708-LGSMF,1
9253-QXKBE,1
7634-HLQJR,0
0487-RPVUM,1
4079-ULGFR,0
2516-XSJKX,0
0057-QBUQH,1
9445-SZLCH,1
6599-SFQVE,0
8331-ZXFOE,1
4003-FUSHP,0
0356-ERHVT,0
4884-ZTHVF,0
3920-HIHMQ,1
3055-OYMSE,0
0613-WUXUM,0
4458-KVRBJ,1
5349-IECLD,0
3945-GFWQL,0
8097-OMULG,0
6013-BHCAW,1
0401-WDBXM,1
3387-PLKUI,0
6096-EGVTU,1
5081-NWSUP,0
2580-ATZSQ,0
8085-MSNLK,1
9691-HKOVS,1
9881-VCZEP,1
8757-TFHHJ,0
4523-WXCEF,1
1468-DEFNC,1
5119-KEPFY,1
8364-TRMMK,1
0916-KNFAJ,1
3063-QFSZL,0
8775-LHDJH,1
9625-QNLUX,0
3097-NQYSN,1
4024-CSNBY,1
7493-GVFIO,0
0690-SRQID,0
9605-WGJVW,0
9114-DPSIA,1
4700-UBQMV,1
7711-GQBZC,1
3565-UNOCC,1
4627-MIHJH,1
9795-NREXC,1
8573-CGOCC,0
7356-AYNJP,1
9249-FXSCK,1
5493-SDRDQ,0
6286-SUUWT,0
8654-DHAOW,1
5438-QMDDL,0
9812-GHVRI,1
5553-AOINX,1
1228-ZLNBX,1
4226-KKDON,0
3831-YCPUO,0
7445-WMRBW,1
3308-DGHKL,0
9924-JPRMC,1
0080-EMYVY,0
6218-KNUBD,0
7337-CINUD,0
7609-NRNCA,0
0623-EJQEG,1
7153-CHRBV,0
0871-URUWO,1
9190-MFJLN,0
6198-PNNSZ,1
3317-VLGQT,0
5614-DNZCE,0
1095-JUDTC,1
3258-SANFR,0
3726-TBHQT,1
3190-ITQXP,0
0870-VEMYL,0
4833-QTJNO,1
3039-MJSLN,0
0178-CIIKR,0
5385-SUIRI,1
3982-XWFZQ,1
5774-QPLTF,0
2322-VCZHZ,0
4009-ALQFH,0
6383-ZTSIW,0
8990-YOZLV,1
5222-IMUKT,0
3627-FCRDW,0
7562-GSUHK,0
6685-XSHHU,0
8901-UPRHR,1
4903-UYAVB,0
0118-JPNOY,0
6776-TLWOI,0
3845-FXCYS,0
5857-XRECV,0
0725-CXOTM,1
4343-EJVQB,0
3427-GGZZI,1
7779-ORAEL,1
0644-OQMDK,0
4077-CROMM,1
3154-CFSZG,0
2868-MZAGQ,0
4847-QNOKA,0
2220-IAHLS,0
1658-XUHBX,1
6379-RXJRQ,0
2378-HTWFW,1
4377-VDHYI,0
0475-RIJEP,1
1260-TTRXI,0
3719-TDVQB,0
6328-ZPBGN,1
0201-MIBOL,1
4937-QPZPO,1
2925-VDZHY,1
3413-CSSTH,1
8033-VCZGH,1
4789-KWMXN,1
0224-NIJLP,0
7542-CYDDM,0
4718-WXBGI,1
2867-UIMSS,0
8495-PRWFH,1
0439-IFYUN,0
5716-LIBJC,1
2868-LLSKM,1
8111-RKSPX,1
2988-QRAJY,1
1585-MQSSU,0
0071-NDAFP,1
2856-NNASM,0
7328-ZJAJO,0
6458-CYIDZ,0
8559-CIZFV,1
1090-PYKCI,1
7547-EKNFS,1
2279-AXJJK,1
6769-DYBQN,0
0909-SELIE,1
1042-HFUCW,0
4439-JMPMT,0
8999-EXMNO,0
6725-TPKJO,0
2446-BEGGB,1
7162-WPHPM,1
1599-MMYRQ,0
0042-JVWOJ,0
0130-SXOUN,1
2575-GFSOE,0
2330-PQGDQ,1
1452-UZOSF,1
2097-YVPKN,1
2842-JTCCU,0
8597-CTXVJ,1
6631-HMANX,1
9962-BFPDU,0
3296-SILRA,0
9681-OXGVC,1
6394-HHHZM,0
5995-LFTLE,1
1932-UEDCX,1
7153-OANIO,0
5188-HGMLP,1
0665-XHDJU,1
6521-YYTYI,1
8878-HMWBV,0
8265-HKSOW,1
3544-FBCAS,1
5331-RGMTT,1
4759-PXTAN,1
7054-DMVAS,0
3428-MMGUB,1
7823-JSOAG,1
3705-RHRFR,1
9374-YOLBJ,0
9933-QRGTX,0
4476-OSWTN,1
1977-STDKI,0
5066-GFJMM,0
2661-GKBTK,0
7268-WNTCP,0
0824-VWDPO,1
2578-JQPHZ,0
3278-FSIXX,0
5813-UECBU,1
0328-GRPMV,0
9746-UGFAC,0
0625-AFOHS,0
6726-WEXXK,1
4636-OLWOE,0
4342-HENTK,0
4685-ERGHK,1
0885-HMGPY,1
5003-OKNNK,0
4195-SMMNX,0
7208-PSIHR,1
4012-ZTHBR,0
0489-WMEMG,0
7435-ZNUYY,0
1354-YZFNB,0
6956-SMUCM,0
2985-FMWYF,1
2717-HVIZY,0
3223-WZWJM,1
3422-GALYP,1
9053-JZFKV,1
2530-ENDWQ,1
2890-WFBHU,1
0327-WFZSY,1
7977-HXJKU,0
6615-ZGEDR,0
7033-CLAMM,0
0864-FVJNJ,1
7356-IWLFW,1
9541-PWTWO,1
3967-VQOGC,1
7872-RDDLZ,1
9250-WYPLL,1
6308-CQRBU,1
2754-XBHTB,0
1597-LHYNC,1
0186-CAERR,1
3043-SUDUA,0
5442-BHQNG,0
2169-RRLFW,1
3162-KKZXO,1
7055-VKGDA,0
0754-UKWQP,0
8873-GLDMH,1
5696-JVVQY,0
8946-BFWSG,1
7493-TPUWZ,1
0547-HURJB,0
8845-LWKGE,0
1577-HKTFG,0
8752-STIVR,0
0691-NIKRI,1
5022-JNQEQ,0
4558-FANTW,0
3736-BLEPA,0
4701-LKOZD,1
6603-QWSPR,0
9921-QFQUL,1
4378-MYPGO,0
8651-ENBZX,1
4129-LYCOI,1
7798-JVXYM,0
8647-SDTWQ,1
2696-ECXKC,1
2081-KJSQF,0
7623-TRNQN,0
3323-CPBWR,1
9330-IJWIO,1
3384-CTMSF,1
0902-RFHOF,0
9286-DOJGF,1
6048-QBXKL,1
9661-MHUMO,0
7718-RXDGG,0
1025-FALIX,0
3451-VAWLI,0
3407-QGWLG,0
1842-EZJMK,1
2347-WKKAE,1
8735-DCXNF,0
3214-IYUUQ,0
1936-UAFEH,1
3587-PMCOY,0
8079-XRJRS,1
1027-LKKQQ,0
7148-XZPHA,0
8073-IJDCM,0
5309-TAIKL,0
6856-RAURS,1
8778-LMWTJ,0
9717-IOAAF,1
8884-ADFVN,1
2845-KDHVX,0
2720-WGKHP,1
6734-FQAJX,0
2869-ADAWR,1
1535-VTJOQ,1
6368-TZZDT,0
0943-ZQPXH,0
1293-BSEUN,0
9894-EZEWG,0
1302-TPUBN,0
0637-UBJRP,0
0940-OUQEC,1
2378-VTKDH,1
0927-CNGRH,0
8608-OZTLB,0
1952-DVVSW,0
0702-PGIBZ,1
6656-GULJQ,1
9853-JFZDU,0
1963-VAUKV,0
3777-XROBG,0
6994-FGRHH,0
4000-VGMQP,1
3466-RITXD,1
2680-XKKNJ,0
3058-HJCUY,1
2974-GGUXS,1
7994-XIRTR,0
3259-FDWOY,1
2101-RANCD,1
7921-BEPCI,1
0807-ZABDG,0
8510-TMWYB,1
3258-ZKPAI,1
1428-IEDPR,1
5298-GSTLM,1
6728-CZFEI,0
5748-RNCJT,1
3653-NCRDJ,0
6121-TNHBO,1
5119-NZPTV,0
6519-ZHPXP,0
7739-LAXOG,1
3472-QPRCH,1
9776-CLUJA,1
2486-WYVVE,1
3865-ZYKAD,1
1422-DGUBX,1
2999-AANRQ,0
8668-KNZTI,0
0480-KYJVA,1
3926-YZVVX,0
6000-UKLWI,0
2079-FBMZK,0
6332-FBZRI,1
2096-XOTMO,0
3266-FTKHB,0
8221-EQDGL,0
2346-LOCWC,0
6608-QQLVK,0
7560-QJAVJ,0
2995-YWTCD,1
3551-HUAZH,1
9137-UIYPG,0
2809-ZMYOQ,1
5084-OOVCJ,0
0254-WWRKD,0
7727-SHVZV,0
6302-JGYRJ,1
5339-PXDVH,1
2205-LPVGL,1
8782-NUUOL,0
3685-YLCMQ,1
7601-WFVZV,0
4609-KNNWG,0
4868-AADLV,1
9529-OFXHY,1
8634-MPHTR,1
2669-QVCRG,1
9174-IHETN,0
9644-UMGQA,0
8761-NSOBC,0
0419-YAAPX,0
8413-VONUO,0
0872-CASZJ,1
4726-DLWQN,1
8164-OCKUJ,0
3094-JOJAI,1
9494-MRNYX,1
2599-CZABP,0
7945-PRBVF,0
4544-RXFMG,0
0859-YGKFW,0
1150-FTQGN,1
9223-UCPVT,0
7196-LIWRH,0
5448-VWNAM,1
1177-XZBJL,1
3518-FSTWG,1
9330-VOFSZ,1
4351-QLCSU,0
0939-EREMR,0
9389-ACWBI,0
5419-JPRRN,1
3644-QXEHN,0
2911-IJORQ,1
5921-NGYRH,0
2100-BDNSN,1
5998-DZLYR,1
0488-GSLFR,0
9318-NKNFC,0
3985-HOYPM,0
9728-FTTVZ,0
9548-LERKT,0
7254-IQWOZ,0
2474-BRUCM,1
4062-HBMOS,1
0742-NXBGR,0
2676-ISHSF,0
4753-PADAS,1
6103-QCKFX,0
6110-OHIHY,0
7018-FPXHH,0
5889-LFOLL,1
5708-EVONK,1
8708-XPXHZ,1
0572-ZJKLT,1
5135-RDDQL,0
1353-LJWEM,0
1794-SWWKL,1
6876-ADESB,0
9332-GYWLO,0
1963-SVUCV,0
4184-VODJZ,1
0220-EBGCE,0
1092-WPIVQ,1
2754-VDLTR,1
2400-FEQME,0
3190-XFANI,1
7551-DACSP,0
4957-SREEC,0
7235-NXZCP,1
4923-ADWXJ,0
1763-KUAAW,0
1104-TNLZA,1
5195-KPUNQ,0
0520-FDVVT,0
1444-VVSGW,1
5712-PTIWW,0
5949-HGVJL,0
5203-XEHAX,0
1635-HDGFT,0
3315-TOTBP,1
8050-XGRVL,0
6661-HBGWL,1
1518-VOWAV,0
9828-QHFBK,0
5012-YSPJJ,0
5909-ECHUI,0
1309-BXVOQ,1
6728-VOIFY,0
9317-WZPGV,0
2856-HYAPG,0
8969-PRHFK,0
0661-KQHNK,0
8709-KRDVL,1
4488-PSYCG,0
1427-VERSM,0
9801-NOSHQ,0
6339-YPSAH,0
3621-CEOVK,1
6906-ANDWJ,1
2159-TURXX,0
1548-FEHVL,1
3795-CAWEX,1
6215-NQCPY,1
5647-URDKA,0
2229-DPMBI,0
2188-SXWVT,0
6258-PVZWJ,1
6969-MVBAI,1
2978-XXSOG,1
2342-CKIAO,0
6953-PBDIN,1
3898-BSJYF,1
3938-YFPXD,1
7696-AMHOD,0
2453-SAFNS,1
9558-IHEZX,1
9617-UDPEU,0
6340-DACFT,0
4955-VCWBI,0
6813-GZQCG,1
7426-GSWPO,1
3389-KTRXV,1
3118-UHVVQ,1
1031-IIDEO,0
5832-XKAES,0
3205-MXZRA,0
8317-BVKSO,0
5702-KVQRD,0
0083-PIVIK,1
9210-IAHGH,0
6169-PGNCD,0
0023-XUOPT,1
4909-JOUPP,1
4657-FWVFY,1
2257-BOVXD,1
7729-JTEEC,0
7632-MNYOY,1
6518-LGAOV,1
4576-CSAJH,0
1000-AJSLD,0
9696-RMYBA,0
8690-UPCZI,1
1062-LHZOD,0
9770-LXDBK,0
4086-WITJG,0
8344-WFMFH,0
9600-NAXZN,1
8822-KNBHV,1
8404-FYDIB,1
2791-SFVEW,0
6457-USBER,0
6762-NSODU,0
4662-EKDPQ,1
9248-OJYKK,1
3398-FSHON,1
3319-DWOEP,0
1074-WVEVG,0
9979-RGMZT,0
6437-UDQJM,1
1226-IENZN,0
2108-GLPQB,1
9259-PACGQ,1
4415-IJZTP,1
1465-VINDH,1
5474-LAMUQ,0
3468-DRVQJ,1
1122-YJBCS,0
4990-ALDGW,0
4816-OKWNX,0
2810-FTLEM,0
4747-LCAQL,0
3411-WLRSQ,0
0898-XCGTF,1
8006-PYCSW,0
8249-THVEC,0
8722-PRFDV,0
2164-SOQXL,0
4020-KIUDI,0
5850-BDWCY,0
2038-YSEZE,1
0827-ITJPH,0
1925-TIBLE,1
1705-GUHPV,1
4779-ZGICK,1
0048-PIHNL,0
0818-OCPZO,1
3967-KXAPS,1
1447-GIQMR,0
0674-EYYZV,0
4480-MBMLB,1
0822-QGCXA,1
0872-NXJYS,0
2832-KJCRD,1
3588-WSTTJ,1
4075-WKNIU,1
5090-EMGTC,0
2346-CZYIL,0
3798-EPWRR,0
6258-NGCNG,1
4186-ZBUEW,1
5274-XHAKY,1
3978-YNKDD,0
9412-ARGBX,0
1389-CXMLU,1
9589-ABEPT,1
7605-SNLQG,0
4670-TABXH,1
5561-NWEVX,1
0064-SUDOG,0
8561-NMTBD,1
5161-XEUVX,1
8591-NXRCV,1
4526-RMTLL,1
6253-GNHWH,1
4566-NECEV,1
8080-POTJR,1
6906-MPARY,0
3662-FXJFO,0
8107-RZLNV,1
0516-OOHAR,0
2027-CWDNU,0
9912-OMZDS,1
3733-ZEECP,0
7878-RTCZG,0
2452-MRMZF,1
2272-QAGFO,1
7103-IPXPJ,1
4342-HFXWS,0
3545-CNWRG,1
1785-BPHTP,0
4989-LIXVT,1
7315-WYOAW,1
1173-XZPYF,1
9850-OWRHQ,1
3768-NLUBH,1
8676-TRMJS,1
2509-TFPJU,1
9530-GRMJG,1
6898-RBTLU,1
5481-NTDOH,1
2068-WWXQZ,0
7359-SSBJK,0
2061-VVFST,0
0685-MLYYM,0
2380-DAMQP,1
2256-YLYLP,0
1272-ILHFG,0
0164-XAIRP,0
5666-CYCYZ,1
4011-ARPHK,0
8182-PNAGI,0
6365-HITVU,0
7558-IMLMT,0
9488-FYQAU,1
3590-TCXTB,0
6994-KERXL,0
7957-RYHQD,0
2180-DXNEG,0
1960-UOTYM,0
2740-JFBOK,1
6500-JVEGC,1
5515-AKOAJ,1
8976-OQHGT,0
6230-BSUXY,0
8469-SNFFH,1
1241-FPMOF,0
4114-QMKVN,1
2775-SEFEE,1
9003-CPATH,1
1754-GKYPY,0
7956-XQWGU,0
1591-MQJTP,1
5295-PCJOO,0
2369-FEVNO,0
9863-JZAIC,0
7471-MQPOS,1
7660-HDPJV,0
5115-SQAAU,1
9845-QOMAD,0
7672-VFMXZ,0
9739-JLPQJ,1
9916-AYHTC,0
3855-ONCAR,0
1488-SYSFC,0
7931-PXHFC,0
3990-QYKBE,1
0970-QXPXW,0
3259-KNMRR,1
6120-RJKLU,0
5893-KCLGT,0
3640-JQGJG,0
4919-MOAVT,0
1596-OQSPS,0
9546-KDTRB,1
3090-HAWSU,1
9820-RMCQV,0
3174-RKMOW,1
1760-CAZHT,0
7839-QRKXN,0
8441-SHIPE,1
4597-ELFTS,1
1320-GVNHT,1
1047-RNXZV,0
3541-ZNUHK,1
8450-JOVAH,1
8725-JEDFD,0
7562-UXTPG,0
8071-SBTRN,1
1113-IUJYX,0
6668-CNMFP,1
5626-MGTUK,1
5681-LLOEI,1
8212-DJRCH,0
4323-OHFOW,1
4933-BSAIP,0
2030-BTZRO,0
1116-DXXDF,0
9274-CNFMO,1
6563-VNPMN,0
2267-WTPYD,1
0270-THENM,1
2446-PLQVO,0
4707-MAXGU,1
2710-WYVXG,0
3005-NFMTA,1
6300-BWMJX,1
8784-CGILN,1
5389-FFVKB,0
7009-LGECI,0
8444-WRIDW,1
5022-KVDQT,1
7976-CICYS,0
1036-GUDCL,0
2005-DWQZJ,0
8148-WOCMK,0
7815-PDTHL,0
9451-LPGOO,1
9173-IVZVP,0
9129-UXERG,1
7964-ZRKKG,1
5868-YWPDW,0
6229-LSCKB,0
2025-JKFWI,1
4078-SAYYN,1
1724-IQWNM,0
8217-QYOHV,0
5546-QUERU,0
9940-HPQPG,1
6897-UUBNU,0
6127-IYJOZ,0
6618-RYATB,1
8930-XOTDP,0
5916-QEWPT,0
5060-TQUQN,1
0531-XBKMM,1
8465-SBRXP,1
2408-PSJVE,0
9079-YEXQJ,1
9700-ZCLOT,0
8738-JOKAR,0
4534-WGCIR,1
1930-WNXSB,0
2685-SREOM,1
3508-CFVZL,1
0402-CQAJN,1
6692-UDPJC,1
1273-MTETI,1
0657-DOGUM,1
8792-AOROI,0
0295-PPHDO,1
5146-YYFRZ,0
1195-OIYEJ,0
5906-CVLHP,0
3452-SRFEG,1
4070-OKWVH,1
5297-MDOIR,0
6369-MCAKO,1
4926-UMJZD,0
6848-HJTXY,0
6341-AEVKX,0
4501-EQDRN,0
2990-HWIML,0
0682-USIXD,0
6976-BWGLQ,1
8065-QBYTO,1
2133-TSRRM,0
7603-USHJS,1
7234-FECYN,1
2511-ALLCS,1
3191-CSNMG,0
7952-OBOYL,0
7470-DYNOE,0
1545-ACTAS,0
5876-HZVZM,0
1400-MMYXY,1
3085-QUOZK,0
2363-BJLSL,0
1956-YIFGE,0
3926-CUQZX,0
7921-LMDFQ,0
2925-MXLSX,1
5820-PTRYM,1
9609-BENEA,1
9945-PSVIP,0
1041-RXHRA,0
1750-CSKKM,0
9108-EJFJP,0
0530-IJVDB,1
0508-SQWPL,0
2215-ZAFGX,1
8213-TAZPM,1
7142-HVGBG,1
1304-SEGFY,1
7242-EDTYC,0
2904-GGUAZ,1
8267-ZNYVZ,0
5136-GFPMB,1
2595-KIWPV,0
5243-SAOTC,1
9398-MMQTO,0
7619-PLRLP,1
6457-GIRWB,0
6508-NJYRO,0
1450-SKCVI,0
4710-NKCAW,1
5306-BVTKJ,0
0357-NVCRI,0
5570-PTWEH,1
2371-KFUOG,0
0463-ZSDNT,0
6502-MJQAE,0
6257-DTAYD,1
4616-ULAOA,1
7693-LCKZL,1
5996-EBTKM,1
2758-RNWXS,0
3454-JFUBC,0
9039-ZVJDC,0
6797-LNAQX,1
2898-MRKPI,1
2750-BJLSB,0
2075-RMJIK,0
9588-YRFHY,0
6394-MFYNG,1
1564-NTYXF,1
9364-YKUVW,0
5392-AKEMH,0
2451-YMUXS,1
3914-FDRHP,0
3078-ZKNTS,0
1024-KPRBB,0
4690-PKDQG,1
8155-IBNHG,1
0886-QGENL,0
9547-ITEFG,1
7789-CRUVC,1
8739-WWKDU,1
8685-WHQPW,1
4745-LSPLO,0
8083-YTZES,1
7240-FQLHE,1
6664-FPDAC,1
9972-VAFJJ,0
0422-UXFAP,1
1904-WAJAA,1
5130-YPIRV,0
2843-CQMEG,0
6439-PKTRR,1
5568-DMXZS,0
8468-FZTOE,0
6633-SYEUS,0
3976-BWUCK,1
5981-ZVXOT,1
1684-FLBGS,1
1389-WNUIB,1
0376-OIWME,0
3585-ISXZP,1
0218-QNVAS,1
6583-QGCSI,1
0804-YGEQV,1
7164-BPTUT,1
4174-LPGTI,0
2523-EWWZL,0
0928-XUTSN,0
0052-YNYOT,0
6304-IJFSQ,0
9586-JGQKH,1
